timestamp,cash,position_value,total_value,daily_return
2022-09-02 04:00:00+00:00,4113.672477314755,116092.29781053445,120205.97028784921,-0.008783027035948065
2022-09-06 04:00:00+00:00,1810.4809760318642,118107.55699266748,119918.03796869934,-0.0023953246120835547
2022-09-07 04:00:00+00:00,796.7849733051667,120313.38323349475,121110.16820679992,0.009941208664635983
2022-09-08 04:00:00+00:00,333.0938121694815,121957.07411755303,122290.1679297225,0.009743192833385329
2022-09-09 04:00:00+00:00,139.21510843725926,123262.52632254979,123401.74143098705,0.009089639176089305
2022-09-12 04:00:00+00:00,55.23795584883876,124855.08799813337,124910.3259539822,0.012224985689029634
2022-09-13 04:00:00+00:00,21.881028417367467,120148.37407127317,120170.25509969053,-0.03794779028947489
2022-09-14 04:00:00+00:00,403.37092247731897,119864.75113083229,120268.1220533096,0.0008144024786989396
2022-09-15 04:00:00+00:00,177.47831300779717,120596.51350961722,120773.99182262502,0.004206183323384562
2022-09-16 04:00:00+00:00,74.14910376247616,119406.76703655334,119480.91614031582,-0.010706574013122565
2022-09-19 04:00:00+00:00,36.48123859201403,120257.92924766177,120294.41048625378,0.006808571378734719
2022-09-20 04:00:00+00:00,16.000378676658542,119365.43658665805,119381.43696533471,-0.007589492456288285
2022-09-21 04:00:00+00:00,6.986206030989646,117293.35309498585,117300.33930101684,-0.01743233887293692
2022-09-22 04:00:00+00:00,3.0188282537995224,116674.28172911817,116677.30055737197,-0.005311482876839936
2022-09-23 04:00:00+00:00,1.2726794894417877,113816.79947941305,113818.07215890249,-0.024505438374138207
2022-09-26 04:00:00+00:00,4663.490574310251,107843.40843384764,112506.8990081579,-0.01151990299848036
2022-09-27 04:00:00+00:00,3254.753049919708,109028.41355025524,112283.16660017494,-0.0019886105648217454
2022-09-28 04:00:00+00:00,1432.4476298122004,113108.06681055993,114540.51444037214,0.020104062866656613
2022-09-29 04:00:00+00:00,630.4024159942265,112502.6478751902,113133.05029118442,-0.012287915381420903
2022-09-30 04:00:00+00:00,1109.0529053456683,110805.5306593449,111914.58356469058,-0.010770210149533931
2022-10-03 04:00:00+00:00,4859.320677841145,110084.67621007416,114943.9968879153,0.02706897731048267
2022-10-04 04:00:00+00:00,17622.520466873913,100147.20995474623,117769.73042162014,0.02458356773916853
2022-10-05 04:00:00+00:00,11139.308060374862,106657.38645428246,117796.69451465733,0.00022895605637076675
2022-10-06 04:00:00+00:00,6019.191516014043,110920.28555045949,116939.47706647354,-0.007277092550989398
2022-10-07 04:00:00+00:00,3750.2896838447987,110718.07548750444,114468.36517134923,-0.02113154562611583
2022-10-10 04:00:00+00:00,2089.762188835435,111352.60030101016,113442.36248984559,-0.008963198521860628
2022-10-11 04:00:00+00:00,1095.470964669077,111861.6034705458,112957.07443521488,-0.004277838049028221
2022-10-12 04:00:00+00:00,604.8072046220751,112481.18802499783,113085.9952296199,0.0011413255437929166
2022-10-13 04:00:00+00:00,3040.195647263151,113241.07792565173,116281.27357291488,0.02825529665991798
2022-10-14 04:00:00+00:00,4187.4977812152465,110863.82109810482,115051.31887932007,-0.01057740989415261
2022-10-17 04:00:00+00:00,1939.9773274734657,115019.58725497927,116959.56458245273,0.016586039358090846
2022-10-18 04:00:00+00:00,898.7208116502286,117131.86155429507,118030.5823659453,0.009157162882027812
2022-10-19 04:00:00+00:00,12682.718113819512,105706.6177998241,118389.33591364362,0.0030394965483270097
2022-10-20 04:00:00+00:00,6553.164052953405,111841.7864440764,118394.9504970298,4.742473925418813e-05
2022-10-21 04:00:00+00:00,12690.444033737776,108163.76473449547,120854.20876823325,0.0207716482914121
2022-10-24 04:00:00+00:00,11778.808892804693,110079.70968416832,121858.51857697302,0.00831009378139052
2022-10-25 04:00:00+00:00,11199.189632785392,111056.82500325999,122256.01463604538,0.003261947245988241
2022-10-26 04:00:00+00:00,8384.97552719847,114373.50059440924,122758.47612160772,0.00410991219579796
2022-10-27 04:00:00+00:00,5462.603470239742,117113.31096016042,122575.91443040017,-0.001487161595478743
2022-10-28 04:00:00+00:00,8673.199167536544,115622.50721355807,124295.70638109461,0.01403042317641416
2022-10-31 04:00:00+00:00,7848.567729119501,116634.08279773258,124482.65052685209,0.0015040273811574424
2022-11-01 04:00:00+00:00,6235.305235277676,117709.37143769873,123944.6766729764,-0.004321677371093839
2022-11-02 04:00:00+00:00,5539.248956717373,117173.2156011717,122712.46455788908,-0.009941629993020803
2022-11-03 04:00:00+00:00,3316.512839718268,120017.32041208145,123333.83325179972,0.005063615144144652
2022-11-04 04:00:00+00:00,1792.0652048131901,122099.74898699716,123891.81419181035,0.004524151445706316
2022-11-07 05:00:00+00:00,919.8938198198435,124543.99693171633,125463.89075153618,0.012689107589399947
2022-11-08 05:00:00+00:00,3076.0646658011237,123357.210930742,126433.27559654313,0.0077264050971181915
2022-11-09 05:00:00+00:00,1560.606816837684,122193.8198858216,123754.42670265929,-0.02118784695915199
2022-11-10 05:00:00+00:00,722.9617810914435,125237.12238865934,125960.08416975079,0.017822857136181165
2022-11-11 05:00:00+00:00,3006.961672841642,121799.40568340626,124806.36735624791,-0.009159384269290137
2022-11-14 05:00:00+00:00,1841.0919387796073,121762.3129998291,123603.4049386087,-0.00963863016864731
2022-11-15 05:00:00+00:00,2028.263411140593,122160.33497014653,124188.59838128713,0.004734444354256114
2022-11-16 05:00:00+00:00,2182.236725991876,122553.16920376732,124735.4059297592,0.004403041467568969
2022-11-17 05:00:00+00:00,1790.2312759079614,123099.76049527482,124889.99177118279,0.0012393100440995447
2022-11-18 05:00:00+00:00,829.3447792088803,125910.0892798907,126739.43405909959,0.014808570820512613
2022-11-21 05:00:00+00:00,1249.5094113741372,124312.10951739145,125561.61892876559,-0.009293201749542087
2022-11-22 05:00:00+00:00,1510.8433371658318,125743.34358903393,127254.18692619976,0.013479979088151251
2022-11-23 05:00:00+00:00,1737.857779205553,126249.25329267344,127987.111071879,0.005759528730510781
2022-11-25 05:00:00+00:00,2934.6827365323293,125847.47837282966,128782.16110936199,0.006211953928989593
2022-11-28 05:00:00+00:00,1906.6346689011227,125318.71345617839,127225.34812507952,-0.012088731629223269
2022-11-29 05:00:00+00:00,1189.2583988072647,125640.50460113087,126829.76299993813,-0.00310932633292912
2022-11-30 05:00:00+00:00,497.1949324050375,128903.63769848754,129400.83263089258,0.020271816095372645
2022-12-01 05:00:00+00:00,784.1799386820076,127608.70197322988,128392.88191191189,-0.007789368109058491
2022-12-02 05:00:00+00:00,327.8233908673969,127854.73500877731,128182.55839964471,-0.0016381243970477672
2022-12-05 05:00:00+00:00,137.01143811568534,126861.98801502449,126998.99945314018,-0.009233385269269322
2022-12-06 05:00:00+00:00,54.362626443948166,126158.47607058822,126212.83869703217,-0.006190290943182413
2022-12-07 05:00:00+00:00,21.533335044377424,126479.4354856651,126500.96882070949,0.0022828907633474335
2022-12-08 05:00:00+00:00,8.493070435630672,127245.31062114633,127253.80369158197,0.005951218222996202
2022-12-09 05:00:00+00:00,3.142626085724879,125286.77988049708,125289.9225065828,-0.015432789653650842
2022-12-12 05:00:00+00:00,1.3530528735813399,127102.93940008729,127104.29245296087,0.014481371766214772
2022-12-13 05:00:00+00:00,0.44831473652019943,127058.81218561175,127059.26050034827,-0.00035429135982376325
2022-12-14 05:00:00+00:00,0.10690854114909526,126599.42565012025,126599.53255866139,-0.003618216727191042
2022-12-15 05:00:00+00:00,112.00308320593153,124383.03183024134,124495.03491344726,-0.016623265526189708
2022-12-16 05:00:00+00:00,44.428949792709055,123260.8336736958,123305.26262348851,-0.009556785062038171
2022-12-19 05:00:00+00:00,17.58753644357116,123297.31056894858,123314.89810539216,7.814331439422412e-05
2022-12-20 05:00:00+00:00,6.925742733638019,123529.23706066198,123536.16280339562,0.0017943062955325688
2022-12-21 05:00:00+00:00,2.6907256116048077,125029.45903333505,125032.14975894666,0.012109708781645254
2022-12-22 05:00:00+00:00,57.14399331816833,124153.56719288103,124210.7111861992,-0.006569818837244141
2022-12-23 05:00:00+00:00,22.63813379170304,125250.96834307292,125273.60647686462,0.008557195112360905
2022-12-27 05:00:00+00:00,8.931912317083112,125592.26881227139,125601.20072458847,0.002615030068479401
2022-12-28 05:00:00+00:00,9.234578419374868,124395.9126318416,124405.14721026097,-0.00952262802765832
2022-12-29 05:00:00+00:00,3.6078282049467822,125031.25713654204,125034.86496474699,0.005061830387304727
2022-12-30 05:00:00+00:00,1.3728024533880958,125026.18940836443,125027.56221081782,-5.840574092053581e-05
2023-01-03 05:00:00+00:00,0.48501822274614453,123384.45049246553,123384.93551068829,-0.013138116676703537
2023-01-04 05:00:00+00:00,0.1323776146337481,122229.76285763786,122229.8952352525,-0.009361274702256799
2023-01-05 05:00:00+00:00,72.56273024638821,120699.34091910908,120771.90364935546,-0.011928273219009787
2023-01-06 05:00:00+00:00,117.57147336875417,122106.72921287014,122224.30068623889,0.012025951342956896
2023-01-09 05:00:00+00:00,745.6620007824349,120822.66243810358,121568.32443888602,-0.005366987118517618
2023-01-10 05:00:00+00:00,267.24517874773113,121105.25421130963,121372.49939005736,-0.0016108229650487731
